1147,6.3056,-1.0278
1148,4.8333,-1.2361
1149,3.8333,-0.75
1150,3.3333,-0.25
1151,3.3333,0
1152,3.3333,0.26389
1153,3.8611,0.94444
1154,5.2222,1.5556
1155,6.9722,1.5278
1156,8.2778,1.2083
1157,9.3889,1.1667
1158,10.611,1.3333
1159,12.056,1.4861
1160,13.583,1.4444
1161,14.944,1.2361
1162,16.056,1.0694
1163,17.083,1
1164,18.056,0.95833
1165,19,0.91667
1166,19.889,0.63889
1167,20.278,0.375
1168,20.639,0.44444
1169,21.167,0.5
1170,21.639,0.45833
1171,22.083,0.43056
1172,22.5,0.38889
1173,22.861,0.34722
1174,23.194,0.31944
1175,23.5,0.27778
1176,23.75,0.23611
1177,23.972,0.22222
1178,24.194,0.25
1179,24.472,0.27778
1180,24.75,0.27778
1181,25.028,0.26389
1182,25.278,0.22222
1183,25.472,0.18056
1184,25.639,0.15278
1185,25.778,0.11111
1186,25.861,0.041667
1187,25.861,0
1188,25.861,0
1189,25.861,0
1190,25.861,0
1191,25.861,0
1192,25.861,0
1193,25.861,0
1194,25.861,0
1195,25.861,0.013889
1196,25.889,0.013889
1197,25.889,0.013889
1198,25.917,0.069444
1199,26.028,0.125
1200,26.167,0.18056
1201,26.389,0.22222
1202,26.611,0.19444
1203,26.778,0.13889
1204,26.889,0.083333
1205,26.944,0.041667
1206,26.972,0.027778
1207,27,0.027778
1208,27.028,0.027778
1209,27.056,0.013889
1210,27.056,0
1211,27.056,0
1212,27.056,-0.013889
1213,27.028,-0.013889
1214,27.028,0
1215,27.028,0
1216,27.028,-0.013889
1217,27,-0.027778
1218,26.972,-0.027778
1219,26.944,-0.027778
1220,26.917,-0.041667
1221,26.861,-0.069444
1222,26.778,-0.083333
1223,26.694,-0.097222
1224,26.583,-0.083333
1225,26.528,-0.055556
1226,26.472,-0.041667
1227,26.444,-0.041667
1228,26.389,-0.041667
1229,26.361,-0.041667
1230,26.306,-0.055556
1231,26.25,-0.041667
1232,26.222,-0.013889
1233,26.222,-0.013889
1234,26.194,-0.013889
1235,26.194,-0.027778
1236,26.139,-0.055556
1237,26.083,-0.097222
1238,25.944,-0.15278
1239,25.778,-0.19444
1240,25.556,-0.20833
1241,25.361,-0.19444
1242,25.167,-0.18056
1243,25,-0.18056
1244,24.806,-0.18056
1245,24.639,-0.16667
1246,24.472,-0.18056
1247,24.278,-0.19444
1248,24.083,-0.19444
1249,23.889,-0.19444
1250,23.694,-0.18056
1251,23.528,-0.16667
1252,23.361,-0.16667
1253,23.194,-0.16667
1254,23.028,-0.16667
1255,22.861,-0.16667
1256,22.694,-0.16667
1257,22.528,-0.16667
1258,22.361,-0.16667
1259,22.194,-0.15278
1260,22.056,-0.125
1261,21.944,-0.097222
1262,21.861,-0.041667
1263,21.861,0.013889
1264,21.889,0.055556
1265,21.972,0.083333
1266,22.056,0.069444
1267,22.111,0.055556
1268,22.167,0.027778
1269,22.167,-0.027778
